<h3>Country1220</h3>
Time Series of Nominal and Indexed Data for U.S.-Canada by Rail (R), January 2004 -December 2014
Unadjusted and Adjusted for Inflation and Exchange Rate Fluctuations (Billions of U.S. Dollars)
Year,Month,Nominal Imports, Indexed Imports, Nominal Exports, Indexed Exports
2007, 01, 5.322379293E9, 4.4346196574379635E9, 1.723847966E9, 1.5484116000772693E9, 
2007, 02, 4.691750511E9, 3.8939317838500633E9, 1.657033764E9, 1.476636270798203E9, 
2007, 03, 6.188136822E9, 5.056970003792644E9, 2.342705431E9, 2.073099595634574E9, 
2007, 04, 5.435997296E9, 4.37511256383092E9, 2.188066201E9, 1.9278528376298158E9, 
2007, 05, 5.541763377E9, 4.4168044004153185E9, 2.364526956E9, 2.077916942287409E9, 
2007, 06, 5.787821468E9, 4.561658947152718E9, 2.095142885E9, 1.8332494194026916E9, 
2007, 07, 4.836237913E9, 3.797605225926175E9, 1.8236229E9, 1.5942951213730657E9, 
2007, 08, 5.800803618E9, 4.56512764846965E9, 2.019185068E9, 1.762228856869766E9, 
2007, 09, 5.701735656E9, 4.493810600982427E9, 2.278204808E9, 1.981471401097106E9, 
2007, 10, 5.69767866E9, 4.434767863430089E9, 2.367519398E9, 2.0433940477191563E9, 
2007, 11, 5.897760156E9, 4.36992638990131E9, 2.340876928E9, 2.0016759106742487E9, 
2007, 12, 5.060088433E9, 3.7835080387485766E9, 2.296087663E9, 1.9535022639895008E9, 
2008, 01, 4.947028528E9, 3.645177457297438E9, 2.069053788E9, 1.7399245309484289E9, 
2008, 02, 5.364337976E9, 3.8960090944728127E9, 2.438069536E9, 2.0317239360920212E9, 
2008, 03, 5.854149914E9, 4.09790330063868E9, 2.606380628E9, 2.136894552291848E9, 
2008, 04, 5.791398266E9, 3.8512783063786774E9, 2.393765293E9, 1.9531117095166914E9, 
2008, 05, 5.946717971E9, 3.8277709559720774E9, 2.575802179E9, 2.094902516358208E9, 
2008, 06, 5.837226128E9, 3.6278073106714683E9, 2.711270671E9, 2.1823464134459558E9, 
2008, 07, 5.292060141E9, 3.2397869607158256E9, 2.730287187E9, 2.165031703355944E9, 
2008, 08, 6.05356233E9, 3.8180128883965044E9, 2.8560764E9, 2.3025548726634955E9, 
2008, 09, 5.407676614E9, 3.593857349025455E9, 2.65796048E9, 2.1599911869749002E9, 
2008, 10, 5.232801371E9, 3.729201896627346E9, 2.576666336E9, 2.1384427304201317E9, 
2008, 11, 4.546403092E9, 3.562128832797951E9, 2.143479625E9, 1.8375262649379725E9, 
2008, 12, 3.483565446E9, 2.8555563574261475E9, 1.678708116E9, 1.4714060185518098E9, 
2009, 01, 3.050395545E9, 2.5455839699075885E9, 1.42828892E9, 1.2433214218856997E9, 
2009, 02, 3.026395228E9, 2.5801948994861426E9, 1.512493706E9, 1.3200177124859245E9, 
2009, 03, 3.020109616E9, 2.5831152299564805E9, 1.609183412E9, 1.4141304105490856E9, 
2009, 04, 3.016921354E9, 2.5991927422305956E9, 1.645697325E9, 1.4387443898100889E9, 
2009, 05, 3.097561563E9, 2.6240479177629986E9, 1.661041656E9, 1.4459320132157135E9, 
2009, 06, 3.234611985E9, 2.667926957666426E9, 1.559993019E9, 1.3441361513652968E9, 
2009, 07, 3.060430937E9, 2.540013427807421E9, 1.471378893E9, 1.2721031354126353E9, 
2009, 08, 3.589416949E9, 2.944593759507138E9, 1.783375779E9, 1.5327060300210602E9, 
2009, 09, 3.775780901E9, 3.0644006649064007E9, 1.838237163E9, 1.582536133600609E9, 
2009, 10, 4.142537504E9, 3.32152082983628E9, 1.739034163E9, 1.497132391786702E9, 
2009, 11, 3.923180343E9, 3.060309541970025E9, 1.899411979E9, 1.6214487125194514E9, 
2009, 12, 4.120841926E9, 3.1841496408383284E9, 1.82528225E9, 1.5477534491694145E9, 
